GA,Stewart,5252,3.7E-05,414.9989548324797,244.84467982936852
GA,Warren,6336,3.7E-05,436.1658715073935,224.79299032481055
GA,Washington,21176,3.7E-05,435.303674807584,230.50554488127221
IL,McHenry,260077,3.7E-05,365.1015353466197,116.08922213453457
IL,Sangamon,188951,3.7E-05,356.0881637916838,150.04191748625158
IN,Johnson,115209,3.7E-05,391.1647822561977,150.6548137754462
IN,St. Joseph,265559,3.7E-05,386.35103994653286,123.50740383173316
IN,Tippecanoe,148955,3.7E-05,382.2438228085918,139.8115586366878
KY,Bullitt,61236,3.7E-05,397.5225568019618,169.6698537144149
KY,Calloway,34177,3.7E-05,372.749433562184,189.84028677093684
KY,Christian,72265,3.7E-05,380.4159409727385,185.55679300093172
KY,Laurel,52715,3.7E-05,414.5026903959133,179.11649714883004
KY,Perry,29390,3.7E-05,423.17634135106863,176.32026627268888
LA,Pointe Coupee,22763,3.7E-05,342.06483136344826,268.24618659930803
LA,Red River,9622,3.7E-05,322.223091965852,251.41920165318385
LA,Tangipahoa,100588,3.7E-05,355.54051596415246,268.82278627628415
ME,York,186742,3.7E-05,526.9306421803709,72.89475926564079
MD,Cecil,85951,3.7E-05,489.9324339213462,133.8874685694256
MA,Franklin,71535,3.7E-05,512.6875274487493,88.47274480535823
MI,Genesee,436141,3.7E-05,408.9129145979477,102.69225078805854
MI,Ingham,279320,3.7E-05,403.1998837350753,108.67842286975063
MI,Kalamazoo,238603,3.7E-05,392.84261115676003,114.48489380687182
MI,Muskegon,170200,3.7E-05,385.81515538737847,101.57270832435692
MS,Bolivar,40633,3.7E-05,347.806294399661,228.2294590771439
MS,Chickasaw,19440,3.7E-05,368.4140663555355,225.43383480389642
MS,Jackson,131420,3.7E-05,375.2716236931021,268.53419885356686
MS,Jasper,18149,3.7E-05,368.46785068485417,249.98722888536315
MS,Kemper,10453,3.7E-05,372.9324572234405,240.0910670198585
MS,Lamar,39070,3.7E-05,364.9373176054359,260.65050224453694
MS,Newton,21838,3.7E-05,368.1184579618893,245.07267070286244
MS,Panola,34274,3.7E-05,357.45034478540975,220.2396375101174
MS,Simpson,27639,3.7E-05,359.6147082341011,252.00280604826975
MS,Sunflower,34369,3.7E-05,351.33432723506627,230.32201180385368
MS,Tallahatchie,14903,3.7E-05,355.4852401240145,225.75738109602966
MS,Tishomingo,19163,3.7E-05,375.11044755240846,214.23423387450995
MO,Boone,135454,3.7E-05,330.3018133841724,161.6596191483442
MO,Cape Girardeau,68693,3.7E-05,357.6810007742691,181.15576852094932
MO,Laclede,32513,3.7E-05,328.1339140264745,178.79189161133482
NM,Bernalillo,556678,3.7E-05,182.00104594532843,207.23413318734856
NY,Chemung,91070,3.7E-05,475.5113775900671,102.69360482940144
NY,Orange,341367,3.7E-05,500.31604246814817,107.10188073381686
NC,Davie,34835,3.7E-05,453.13401907280877,189.23905341528447
NC,Johnston,121965,3.7E-05,476.27590653739304,190.1464646117198
NC,Robeson,123339,3.7E-05,470.7159862632013,202.98438779573453
NC,Rutherford,62899,3.7E-05,439.8328475803372,198.02077619152521
OH,Greene,147886,3.7E-05,412.6446083542844,145.5331909023186
OH,Mahoning,257555,3.7E-05,440.07473493880417,124.2064365948387
OH,Scioto,79195,3.7E-05,422.905358929152,155.94663846550915
OH,Trumbull,225116,3.7E-05,439.7017859949458,120.25272064330828
OH,Washington,63251,3.7E-05,436.51616723573767,145.43939358870003
OK,McCurtain,34402,3.7E-05,306.59530859370125,225.49970420081655
OK,Rogers,70641,3.7E-05,297.76662725326895,196.37750614136587
OR,Josephine,75726,3.7E-05,35.541280341589264,80.61456455136427
OR,Klamath,63775,3.7E-05,54.40642156548897,81.16921995748298
SC,Barnwell,23478,3.7E-05,449.22872791044483,224.73974402901652
SC,Dillon,30722,3.7E-05,468.5438019100674,206.69053402043906
SC,Florence,125761,3.7E-05,466.09661405497496,212.05903222119014
SC,McCormick,9958,3.7E-05,439.0897182220888,218.0783690717242
SC,Marlboro,28818,3.7E-05,464.7782206067889,204.705164036467
TN,Bedford,37586,3.7E-05,392.74758722419966,202.21388429007058
TN,McMinn,49015,3.7E-05,412.0613382097471,201.47346213479997
TN,Tipton,51271,3.7E-05,358.3066974576299,205.64519125265312
TX,Bell,237974,3.7E-05,277.1941906752813,265.30723352861366
TX,Ellis,111360,3.7E-05,285.0074155628301,248.3219505523852
TX,Franklin,9458,3.7E-05,301.8553591232308,237.57179922961402
TX,Newton,15072,3.7E-05,318.34226400206364,269.0062790350617
TX,Rockwall,43080,3.7E-05,289.04756703726974,241.24513047840878
TX,San Augustine,8946,3.7E-05,313.4839212755589,260.40741765559693
TX,Trinity,13779,3.7E-05,303.10807145150613,264.5550165700858
VA,Dinwiddie,24533,3.7E-05,480.04578535083806,169.04433215527465
VA,Montgomery,83629,3.7E-05,451.9326286107625,172.94641428816323
WA,Thurston,207355,3.7E-05,59.03377142219445,26.4909843014725
WI,Ozaukee,82317,3.7E-05,368.69648859706354,102.10524201010568
AL,Choctaw,15922,3.6E-05,378.0464435141565,249.13350615564207
AL,Clarke,27867,3.6E-05,383.02516133462444,253.85719853411587
AL,Lowndes,13473,3.6E-05,395.03907036313984,245.93178967639895
AL,Wilcox,13183,3.6E-05,388.4476622250319,248.58133137957518
AR,Sevier,15757,3.6E-05,312.34151701599274,227.12481530763537
CA,Marin,247289,3.6E-05,27.722050676875305,136.56050807229687
CA,San Luis Obispo,246681,3.6E-05,41.61143246168706,176.81250541387413
FL,Gilchrist,14437,3.6E-05,441.1705895051704,271.9779011499079
FL,Holmes,18564,3.6E-05,406.118958988195,261.55906334820685
FL,St. Johns,123135,3.6E-05,455.74528771387185,267.1615049695782
FL,Walton,40601,3.6E-05,402.4663406324237,264.7231506308128
FL,Washington,20973,3.6E-05,407.68599245720503,264.74993368981035
GA,Berrien,16235,3.6E-05,433.6338678915273,253.08266224079497
GA,Bleckley,11666,3.6E-05,430.6969403081643,238.2164610957949
GA,Bulloch,55983,3.6E-05,447.56221439250464,236.27795934637876
GA,Burke,22243,3.6E-05,443.6682498336724,228.22281823837312
GA,Cook,15771,3.6E-05,431.52434445367254,254.58458078221625
GA,Echols,3754,3.6E-05,438.6958428111214,259.697623217561
GA,Habersham,35902,3.6E-05,424.61248819971956,210.21457632219193
GA,Jefferson,17266,3.6E-05,439.11204309960715,228.9271164300136
GA,Lanier,7241,3.6E-05,435.93028407162353,255.75506954632863
GA,Liberty,61610,3.6E-05,451.8000950455892,243.21498704591255
GA,Marion,7144,3.6E-05,417.8544709590154,240.87362753194057
GA,Pulaski,9588,3.6E-05,429.4251402700729,241.02963365325397
GA,Randolph,7791,3.6E-05,416.25663842757115,248.74843182967578
GA,Schley,3766,3.6E-05,420.0721917239156,241.52029200034525
GA,Seminole,9369,3.6E-05,416.2575874061214,259.55124406965984
GA,Taylor,8815,3.6E-05,420.499614558792,237.9808536329374
GA,Toombs,26067,3.6E-05,441.85762114787514,240.61285291757528
GA,Webster,2390,3.6E-05,417.85455915396375,244.57342320750178
ID,Canyon,131441,3.6E-05,102.00135867093985,81.25777150234579
IL,Adams,68277,3.6E-05,340.73302324559796,148.03607605052161
IN,Monroe,120563,3.6E-05,387.6206189910673,155.39299253561296
IN,Vigo,105848,3.6E-05,378.5546132198759,152.64612903663868
IA,Dubuque,89143,3.6E-05,342.27466730102407,115.83834350667443
KY,Clark,33144,3.6E-05,412.8152318685931,168.09939997356386
KY,Marshall,30125,3.6E-05,372.01510332675485,186.7105471394309
LA,Beauregard,32986,3.6E-05,322.8749907700507,270.32123320146013
LA,Sabine,23459,3.6E-05,320.37608353835105,258.326409451847
LA,St. James,21216,3.6E-05,351.8456862551764,276.8787240378149
MD,Talbot,33812,3.6E-05,490.38403544824524,144.52858133583
MI,Livingston,156951,3.6E-05,407.5307714932401,108.04945399065474
MI,Otsego,23301,3.6E-05,397.33143763346567,77.7861591138411
MN,Scott,89498,3.6E-05,315.97387747321244,88.66636205702306
MS,Claiborne,11831,3.6E-05,348.939946879815,251.75044246345993
MS,Clarke,17955,3.6E-05,373.0973358504959,249.29148239179747
MS,Leake,20940,3.6E-05,363.4162549573145,240.81957897233747
MS,Marion,25595,3.6E-05,361.580388409835,260.7199869207082
MS,Smith,16182,3.6E-05,364.1707793340145,250.34330638798986
MS,Tippah,20826,3.6E-05,368.0567034404225,214.18967314434994
MS,Wayne,21216,3.6E-05,373.480564779842,254.445517423945
MS,Yalobusha,13051,3.6E-05,360.2684561945717,224.5513884636287
NJ,Hunterdon,121989,3.6E-05,497.1557330326707,119.08813374429246
NJ,Ocean,510916,3.6E-05,505.16808345111866,126.51930793770313
NJ,Warren,102437,3.6E-05,495.37969518490524,115.79808868865702
NY,Oneida,235469,3.6E-05,484.7049896856783,86.1899021573895
NC,Chatham,49329,3.6E-05,467.1128864178912,189.702250151033
NC,Harnett,91025,3.6E-05,471.54743851881045,193.264737087765
NC,Nash,87420,3.6E-05,479.16071341244185,183.7755360702245
NC,Rockingham,91928,3.6E-05,459.9458794207667,181.70757577842605
NC,Vance,42954,3.6E-05,473.7697914373239,179.58741644065088
NC,Wilson,73814,3.6E-05,480.4201891198389,187.12217533451584
OH,Fairfield,122759,3.6E-05,424.7751372510321,143.0485906017197
OH,Licking,145491,3.6E-05,425.4735294215369,138.47904280579877
OK,Creek,67367,3.6E-05,289.8090688006866,202.3314598611232
OK,Osage,44437,3.6E-05,289.14561614468863,193.08797948350818
OK,Sequoyah,38972,3.6E-05,306.4446595246655,207.49075772160018
OK,Wagoner,57491,3.6E-05,298.4222496974766,201.38210326953387
OK,Washington,48996,3.6E-05,294.5088895308965,191.81742780968455
OR,Deschutes,115367,3.6E-05,63.52670021292006,68.14680871178565
OR,Yamhill,84992,3.6E-05,48.14896782409507,45.818420011507534
PA,Lebanon,120327,3.6E-05,483.0633745961916,124.80827945010506
SC,Charleston,309969,3.6E-05,466.1894543839079,227.08830775870257
SC,Fairfield,23454,3.6E-05,450.20437487193766,209.5247325353092
TN,Fayette,28806,3.6E-05,362.4341832537218,209.18568121031066
TN,Henderson,25522,3.6E-05,372.70108176589184,202.5306848706193
TN,Lawrence,39926,3.6E-05,383.4129656377361,207.19210968738332
TN,Marshall,26767,3.6E-05,389.6791647721915,203.12407726925738
TN,Roane,51910,3.6E-05,412.4322758720973,195.8063763549288
TX,Ector,121123,3.6E-05,222.06331362017113,252.1821998532952
TX,Gaines,14467,3.6E-05,221.8422099167678,240.8672621422999
TX,Henderson,73277,3.6E-05,294.60611796889276,250.0042376558446
TX,Houston,23185,3.6E-05,299.7306079250789,261.8971133585123
TX,Kaufman,71313,3.6E-05,290.3893859407337,245.1702713371316
TX,Lamar,48499,3.6E-05,298.15490520828996,231.49400802654117
TX,Sabine,10469,3.6E-05,317.14524111481563,261.2467106461074
VA,Amherst,31894,3.6E-05,463.56390643201155,165.08759753876353
VA,Appomattox,13705,3.6E-05,467.48284373486416,167.37270080605498
VA,Botetourt,30496,3.6E-05,457.12039298174295,166.99070127617043
VA,Franklin,47286,3.6E-05,457.27908108068743,174.40132966652098
VA,Goochland,16863,3.6E-05,475.7542004315375,161.38658521725696
VA,Buena Vista,6349,3.6E-05,460.8597491852473,163.79422471713713
WV,Hancock,32667,3.6E-05,443.13526184827003,130.27460236223868
AZ,Pinal,179727,3.5E-05,129.00908493144937,227.54341453620285
AR,Chicot,14117,3.5E-05,343.9804320478766,235.04399078683602
AR,Conway,20336,3.5E-05,327.66100273451804,210.2110953544955
AR,Drew,18723,3.5E-05,339.01896864808504,231.50253837676783
AR,Montgomery,9245,3.5E-05,318.2526710839204,219.8021412890959
AR,Phillips,26445,3.5E-05,347.6936394687399,220.2488990926076
AR,Pike,11303,3.5E-05,318.317624498439,224.64497847780618
AR,Scott,10996,3.5E-05,313.7334853765727,215.550058085018
AR,Yell,21139,3.5E-05,321.1611102773031,213.37087451475693
FL,Baker,22259,3.5E-05,445.7269532315376,263.3801799364988
FL,Hamilton,13327,3.5E-05,437.86349153927557,262.38466373976604
FL,Levy,34450,3.5E-05,442.555982820491,277.2343744627149
FL,Taylor,19256,3.5E-05,431.77107057653257,269.2777266695524
GA,Calhoun,6320,3.5E-05,418.07505471456324,251.48796172774863
GA,Dodge,19171,3.5E-05,432.9766777273111,241.3827018430917
GA,Dooly,11525,3.5E-05,426.0619039883818,242.45874823337462
GA,Effingham,37535,3.5E-05,452.1233687460561,236.1778729486377
GA,Emanuel,21837,3.5E-05,441.24739372927513,234.81752519396665
GA,Johnson,8560,3.5E-05,436.9842291246425,233.77619115578267
GA,Macon,14074,3.5E-05,423.11254798407,240.23735646718356
GA,Turner,9504,3.5E-05,428.53026382960235,247.7915867966935
GA,Ware,35483,3.5E-05,443.2518411127006,255.2057500878249
GA,Worth,21967,3.5E-05,426.4300209962897,250.177452433193
IL,Champaign,179669,3.5E-05,369.84572058180663,144.15954058730455
IL,Jackson,59612,3.5E-05,360.3685861273046,175.72774839062077
IL,Kendall,54544,3.5E-05,366.0898427826773,125.55965719550366
IL,Monroe,27619,3.5E-05,352.09995250047007,169.59346891074
IL,Tazewell,128485,3.5E-05,356.4107162524861,140.36985204783213
IN,Allen,331849,3.5E-05,398.97839585496615,128.86856686245108
IN,Hendricks,104093,3.5E-05,386.8027913453352,147.45054952169332
IN,Howard,84964,3.5E-05,389.6474544892875,137.89416608882007
IN,LaPorte,110106,3.5E-05,382.215435100441,124.97150417872807
IA,Clinton,50149,3.5E-05,345.6403576752049,122.89848872643508
IA,Muscatine,41722,3.5E-05,340.3804336046019,128.71286489023262
KS,Montgomery,36252,3.5E-05,296.11753240365624,185.61339257457578
KY,Henderson,44829,3.5E-05,378.2731140609543,173.9074321904496
KY,Jessamine,39041,3.5E-05,408.4929242084937,170.00263190297846
KY,Oldham,46178,3.5E-05,399.2365438083667,164.05094552334904
LA,Concordia,20247,3.5E-05,341.2625766206693,259.55795828658034
LA,East Carroll,9421,3.5E-05,344.6161262435959,242.14051338178945
LA,Franklin,21263,3.5E-05,340.5983285526726,250.21932777872544
LA,La Salle,14282,3.5E-05,335.68795451314935,256.5120198993607
LA,St. Landry,87700,3.5E-05,337.32752642720806,270.43200741899176
LA,St. Martin,48583,3.5E-05,342.97210838616115,275.8776665645091
LA,St. Mary,53500,3.5E-05,344.28074461017144,281.1631298679327
MD,Calvert,74563,3.5E-05,486.8562614772289,148.20271577342476
MD,Wicomico,84644,3.5E-05,496.37837105598845,148.36126058475318
MI,Ottawa,238314,3.5E-05,387.4505881328202,105.51894990163474
MS,Covington,19407,3.5E-05,364.1005855957479,255.37020224798496
MS,Franklin,8448,3.5E-05,349.50156821600285,258.202542956792
MS,Holmes,21609,3.5E-05,356.8303899402931,236.49116647181017
MS,Humphreys,11206,3.5E-05,352.44869807554653,236.65486334796898
MS,Jefferson,9740,3.5E-05,347.9168524259694,254.96444419004467
MS,Sharkey,6580,3.5E-05,349.5370900720753,240.40195463327765
MO,Butler,40867,3.5E-05,350.756903822086,190.09903543684194
MO,Phelps,39825,3.5E-05,336.12117546442147,175.76784443162282
MO,Stoddard,29705,3.5E-05,355.53973546316985,187.941460515232
NV,Washoe,339486,3.5E-05,65.51864853914992,112.77850734640774
NY,Cortland,48599,3.5E-05,480.6682708400925,95.71895178029887
NC,Buncombe,206330,3.5E-05,433.3600070888609,196.3321633046151
NC,Northampton,22086,3.5E-05,483.2713010797313,176.9631609309448
NC,Pitt,133798,3.5E-05,486.0891603803842,187.4434674304426
NC,Warren,19972,3.5E-05,476.7193810911414,178.62748939776955
OH,Clark,144742,3.5E-05,413.0656163597667,142.42423417616956
OH,Medina,151095,3.5E-05,429.24333349722656,124.4655987748204
OK,Le Flore,48109,3.5E-05,307.12985861020445,214.949221677093
OK,Muskogee,69451,3.5E-05,299.6466174270854,206.22793551096044
SC,Allendale,11211,3.5E-05,450.5829356753654,228.05562298876683
SC,Calhoun,15185,3.5E-05,455.0107997487974,218.25754782114998
SC,Saluda,19181,3.5E-05,444.6072072249876,215.64069514913695
TN,Benton,16537,3.5E-05,375.6783471327261,196.61274539259568
TN,Carroll,29475,3.5E-05,371.7308295661439,198.53919765546493
TN,Chester,15540,3.5E-05,370.42483582784786,205.68449136938014
TN,Dyer,37279,3.5E-05,361.418164494577,198.00015447849475
TN,Hardeman,28105,3.5E-05,366.81402073969105,208.78866035203393
TN,Hawkins,53563,3.5E-05,427.53123724068803,186.19321056581862
TN,Haywood,19797,3.5E-05,363.3333290545175,204.00482852193676
TN,Jefferson,44294,3.5E-05,423.2082353826694,191.97829514819085
TN,Lauderdale,27101,3.5E-05,359.6287288421443,202.1636144641683
TN,McNairy,24653,3.5E-05,371.3233895621635,208.7683209072982
TN,Marion,27776,3.5E-05,401.85525577258136,206.458319350633
TN,Rhea,28400,3.5E-05,408.6635768466936,199.4801808278776
TN,Sevier,71170,3.5E-05,422.66179913853836,195.3589425071732
TN,Union,17808,3.5E-05,418.7551184024748,189.269518534657
TX,Freestone,17867,3.5E-05,291.93189675627707,256.6795748546713
TX,Hays,97589,3.5E-05,270.8681967460397,277.8660160246851
TX,Liberty,70154,3.5E-05,306.9585093839779,276.72909852705516
TX,Nueces,313645,3.5E-05,276.341257177592,307.62099048950057
TX,San Jacinto,22246,3.5E-05,302.90275563380953,271.0679986869315
TX,Van Zandt,48140,3.5E-05,295.4617369228963,245.7648857495395
TX,Wichita,131664,3.5E-05,264.79791098385374,226.70181092475286
VA,Bedford,60371,3.5E-05,460.43786543763576,169.0195476617231
VA,Charles City,6926,3.5E-05,484.92392777427193,164.44816118875679
VA,Halifax,37355,3.5E-05,467.5104684782795,175.50219448029375
VA,Pittsylvania,61745,3.5E-05,462.83627962506915,175.98765190014024
VA,York,56297,3.5E-05,490.44748349849965,164.81691700131938
VA,Poquoson,11566,3.5E-05,492.6061068483918,165.51891382353313
VA,Staunton,23853,3.5E-05,463.1224030903006,157.87920523863508
VA,Williamsburg,11998,3.5E-05,488.71148079108343,164.63438589885573
WV,Berkeley,75905,3.5E-05,470.08665464965173,139.5187045274103
AL,Butler,21399,3.4E-05,395.4475426697211,251.18786124126362
AL,Conecuh,14089,3.4E-05,392.2299183933133,255.7442495815302
AL,Henry,16310,3.4E-05,411.2909804007866,252.43866152452588
AZ,Mohave,155032,3.4E-05,110.31529880241334,186.91968006991297
AR,Arkansas,20749,3.4E-05,342.4506744531669,222.29528620842194
AR,Baxter,38386,3.4E-05,331.38772614887597,196.92036085833593
AR,Desha,15341,3.4E-05,344.1370548320507,227.64858600542817
AR,Logan,22486,3.4E-05,317.3898495621439,211.18576913275277
AR,Perry,10209,3.4E-05,325.9734578062605,214.32325092672366
CA,Colusa,18804,3.4E-05,36.20598064279808,123.99884336293661
DE,Kent,126697,3.4E-05,495.0557768978749,139.21115713947927
FL,Highlands,87366,3.4E-05,462.20725388436324,299.8095952857954
FL,Lafayette,7022,3.4E-05,436.2969932181077,269.02956693248774
FL,St. Lucie,192695,3.4E-05,471.8751914298257,297.84667647618255
GA,Atkinson,7609,3.4E-05,437.3493150401903,252.03164320261533
GA,Bryan,23417,3.4E-05,451.7967070762103,240.750041337166
GA,Clay,3357,3.4E-05,413.9962244096391,250.71357354529073
GA,Gilmer,23456,3.4E-05,414.8318516457402,210.68316908340222
GA,Jeff Davis,12684,3.4E-05,439.23347711147005,245.10670527134246
GA,Jenkins,8575,3.4E-05,444.69230551149815,231.4649666528687
GA,Telfair,11794,3.4E-05,435.70135672095506,243.98027043950802
GA,Treutlen,6854,3.4E-05,438.85808789905,237.45261922298727
GA,Wheeler,6179,3.4E-05,437.70673060463724,241.40201220013077
IL,Boone,41786,3.4E-05,361.590653400179,116.3728957951573
IL,Kankakee,103833,3.4E-05,371.89448847094866,130.96976976603878
IL,Williamson,61296,3.4E-05,365.0216042992848,175.95396228775948
IN,Dearborn,46109,3.4E-05,402.7232712380339,153.93256264289764
IN,Warrick,52383,3.4E-05,381.2440755257089,169.90723794897465
KS,Lyon,35935,3.4E-05,291.95846715980645,169.18037682580646
KY,Graves,37028,3.4E-05,368.84837924125765,188.79542512142027
KY,Hopkins,46519,3.4E-05,379.76899810368735,180.07104328923955
KY,Madison,70872,3.4E-05,411.9901299288158,171.49945463549767
KY,Pulaski,56217,3.4E-05,409.85057449262274,179.88154514455587
KY,Scott,33061,3.4E-05,407.9351051099742,164.42631184941328
KY,Whitley,35865,3.4E-05,414.91472495074584,183.69794891252968
LA,Allen,25440,3.4E-05,328.43567043159027,269.7702247905924
LA,Avoyelles,41481,3.4E-05,337.5765252705544,263.6988523251025
LA,Caldwell,10560,3.4E-05,335.78923145290076,250.85443160274934
LA,Catahoula,10920,3.4E-05,338.94022009498065,256.6892305241464
LA,East Feliciana,21360,3.4E-05,348.12114232325496,266.5824511855022
LA,Iberia,73266,3.4E-05,341.5166113388317,279.6187257186071
LA,Richland,20981,3.4E-05,339.69169541344615,246.40900928010328
LA,St. Helena,10525,3.4E-05,351.93007958299455,266.6448190128562
LA,Tensas,6618,3.4E-05,344.34652282192104,251.57756663951594
MA,Barnstable,222230,3.4E-05,537.2044879902983,92.82785221772791
MA,Berkshire,134953,3.4E-05,507.84004044948324,92.5953331195579
MI,Saginaw,210039,3.4E-05,405.0081535180204,98.75809198169254
MS,Benton,8026,3.4E-05,365.1729124782336,213.99520191927567
MS,Lawrence,13258,3.4E-05,358.1291094454524,256.7786297563594
MS,Pearl River,48621,3.4E-05,364.5627350519891,266.52629865577234
MS,Perry,12138,3.4E-05,370.62010974099485,260.7201513498154
MS,Quitman,10117,3.4E-05,353.9706594198568,221.73227291406334
MS,Walthall,15156,3.4E-05,358.59147402970524,261.9658659360609
MO,Buchanan,85998,3.4E-05,305.16499324765533,153.45801396479806
MO,Cole,71397,3.4E-05,330.71255148981055,167.66720236075398
MO,Howell,37238,3.4E-05,335.67034246681084,190.13882698140011
NH,Cheshire,73825,3.4E-05,514.8972513458102,83.19665908993095
NJ,Atlantic,252552,3.4E-05,502.59440100307916,132.16726094524753
NJ,Cumberland,146438,3.4E-05,498.6180015305957,134.51196445651723
NM,Dona Ana,174682,3.4E-05,176.4467440091928,241.59116315771493
NC,Alexander,33603,3.4E-05,446.5135395613272,190.23736240117174
NC,Burke,89148,3.4E-05,441.7077110320423,193.13394486345388
NC,Franklin,47260,3.4E-05,475.9029341807301,183.11277208096345
NC,Granville,48498,3.4E-05,471.66182523829144,180.73628435701053
NC,Stokes,44711,3.4E-05,455.2029721495671,182.43488543168945
OH,Gallia,31069,3.4E-05,429.5072484006427,154.60290598988757
OH,Portage,152061,3.4E-05,435.72991757558486,122.74720496264088
OK,Cherokee,42521,3.4E-05,303.78277106436286,202.27962985588061
OK,Mayes,38369,3.4E-05,301.4460735919992,197.2148649775356
OK,Okmulgee,39685,3.4E-05,293.8777325336091,205.82488209546702
OK,Pontotoc,35143,3.4E-05,286.1656321677605,217.63431536971805
OR,Polk,62380,3.4E-05,46.21247632678797,49.60861431416625
PA,Centre,135758,3.4E-05,468.99818577279274,120.28682930533662
PA,Erie,280843,3.4E-05,445.26617595277503,110.4162913804886
PA,Lackawanna,213295,3.4E-05,488.15402122743336,109.62346805908189
RI,Bristol,50648,3.4E-05,527.6518692554752,96.4677885548872
SC,Colleton,38264,3.4E-05,458.79859274694377,229.02397269754545
SC,Lee,20119,3.4E-05,459.99666835448676,211.3060639807515
SC,Marion,35466,3.4E-05,469.6673090700151,211.10521164079566
TN,Coffee,48014,3.4E-05,396.82952529186156,202.36800661649173
TN,Decatur,11731,3.4E-05,375.55863819896035,202.70532212341868
TN,Franklin,39270,3.4E-05,397.09888216690194,206.73166844314787
TN,Giles,29447,3.4E-05,387.1992935548625,207.12275331366988
TN,Greene,62909,3.4E-05,429.14855636644614,189.35186373343865
TN,Humphreys,17929,3.4E-05,378.60897124043066,196.89020744113935
TN,Lincoln,31340,3.4E-05,391.9421853307484,207.37415349868238
TN,Meigs,11086,3.4E-05,409.97221254793556,200.5677724963219
TN,Putnam,62315,3.4E-05,402.26393209584984,193.3074579107398
TN,Warren,38276,3.4E-05,399.8703422928716,199.63742943006181
TN,Weakley,34895,3.4E-05,368.5154362871858,194.20736270820194
TX,Hunt,76596,3.4E-05,292.6438000224627,238.4706688375426
TX,Navarro,45124,3.4E-05,288.33217910089564,252.30701125152007
TX,Red River,14314,3.4E-05,303.6537897004226,232.02557999123778
VA,King William,13146,3.4E-05,484.0962392026187,160.01550261894428
VA,New Kent,13462,3.4E-05,485.31995735883106,162.28585520986337
VA,Powhatan,22377,3.4E-05,475.9427630247216,163.68424730775791
VA,Warren,31584,3.4E-05,469.6811875106998,146.71473656724598
VA,Washington,51103,3.4E-05,436.9033248284064,181.25757486725033
VA,Franklin City,8346,3.4E-05,487.83329979793757,172.7593717177978
VA,Lexington,6867,3.4E-05,459.9368720250187,163.20343466683698
WA,Cowlitz,92948,3.4E-05,56.994883675361635,35.54890218610782
WV,Ohio,47427,3.4E-05,443.61535622145396,135.6992454927589
WV,Putnam,51589,3.4E-05,434.10379012942616,157.859426044702
WI,Calumet,40631,3.4E-05,365.48087032364356,93.29990006749102
WI,Jefferson,74021,3.4E-05,361.36783061103955,107.32339852865384
WI,Marathon,125834,3.4E-05,350.38478867176724,83.87005370340518
AL,Crenshaw,13665,3.3E-05,399.30142188572245,251.00659989501432
AL,Monroe,24324,3.3E-05,388.0408968988162,254.20828908358178
AL,Washington,18097,3.3E-05,378.99276235390346,257.0807916461613
AR,Boone,33948,3.3E-05,323.5812619697724,196.60180935449947
AR,Craighead,82148,3.3E-05,349.1745369849849,201.68783613575766
AR,Franklin,17771,3.3E-05,315.6048271358196,207.20528539042513
AR,Greene,37331,3.3E-05,349.7158922718404,197.9470124866232
AR,Independence,34233,3.3E-05,339.78916392427595,203.35785493297763
AR,Johnson,22781,3.3E-05,320.0018249354989,206.4067017705779
AR,Lincoln,14492,3.3E-05,339.0386059251936,226.5465576330652
AR,Mississippi,51979,3.3E-05,355.30261232505245,202.27593364560872
AR,Polk,20229,3.3E-05,312.1827034952173,220.82814663840665
AR,St. Francis,29329,3.3E-05,348.38602600672687,212.35145214440453
CA,Amador,35100,3.3E-05,50.01027692326794,137.44815273148612
CA,Calaveras,40554,3.3E-05,49.54318517117492,140.6150514145379
CA,Humboldt,126518,3.3E-05,26.65996711067601,100.30216947989811
CO,Mesa,116255,3.3E-05,170.54499145307403,153.71556422931562
FL,Dixie,13827,3.3E-05,437.3721182970205,274.1358629878683
FL,Franklin,11057,3.3E-05,418.69098064662603,272.9349044329324
FL,Hendry,36210,3.3E-05,465.601315481938,309.02790247777534
GA,Appling,17419,3.3E-05,443.0766232302662,245.47425267994007
GA,Bacon,10103,3.3E-05,441.55798525603444,248.11068247731464
GA,Early,12354,3.3E-05,415.3329327267208,254.71107013571677
GA,Evans,10495,3.3E-05,446.5296729693993,239.64295738561526
GA,Glynn,67568,3.3E-05,452.16991709909024,250.75642965814788
GA,Irwin,9931,3.3E-05,432.6353070873422,248.63649263017587
GA,Miller,6383,3.3E-05,417.1985680307483,256.51258564162384
GA,Montgomery,8270,3.3E-05,439.6422989465484,240.34058754384824
GA,Wayne,26565,3.3E-05,447.3760526300124,247.2768837571908
GA,Wilcox,8577,3.3E-05,430.3275172701217,244.2843275917336
ID,Bannock,75565,3.3E-05,140.76573008223005,100.93146691021877
IL,LaSalle,111509,3.3E-05,361.8945284648186,129.54803658176792
IL,Massac,15161,3.3E-05,367.87361231332466,182.56402140747974
IN,Bartholomew,71435,3.3E-05,393.582195825591,154.04809841263244
IN,Delaware,118769,3.3E-05,397.0187874677216,140.37543344997349
IN,Dubois,39674,3.3E-05,384.95258254941695,165.9592006005142
IN,Elkhart,182791,3.3E-05,390.6316445398951,123.17353657160294
IN,Harrison,34325,3.3E-05,392.8389696857758,167.24273127588938
